base_lf1, lf1_lf2, lf2_lf3, base_rf1, rf1_rf2, rf2_rf3, base_rb1, rb1_rb2, rb2_rb3, base_lb1, lb1_lb2, lb2_lb3
-0.25271, 1.05105, -1.52709, 0.42731, 0.87920, -1.82819, -0.08913, 1.04152, -1.55580, -0.29795, 0.88624, -1.94323
-0.26723, 1.04925, -1.51951, 0.40237, 0.87189, -1.84777, -0.07192, 1.04528, -1.55396, -0.28582, 0.87835, -1.92541
-0.27959, 1.04746, -1.50941, 0.37332, 0.86528, -1.85940, -0.04867, 1.05070, -1.55207, -0.27102, 0.87130, -1.90641
-0.28974, 1.04799, -1.49625, 0.34055, 0.85928, -1.86127, -0.02153, 1.05756, -1.55069, -0.25432, 0.86523, -1.88680
-0.29690, 1.05364, -1.47904, 0.30468, 0.85347, -1.84964, 0.00765, 1.06664, -1.55009, -0.23591, 0.86090, -1.86710
-0.30167, 1.06218, -1.45952, 0.26831, 0.84861, -1.82980, 0.03814, 1.07679, -1.55040, -0.21648, 0.85754, -1.84746
-0.30466, 1.07225, -1.43941, 0.23336, 0.84522, -1.80597, 0.06866, 1.08739, -1.55167, -0.19652, 0.85474, -1.82789
-0.30685, 1.08245, -1.42133, 0.20108, 0.84362, -1.78303, 0.09657, 1.09845, -1.55414, -0.17660, 0.85253, -1.80775
-0.30854, 1.09271, -1.40524, 0.17206, 0.84374, -1.76137, 0.12203, 1.10970, -1.55746, -0.15618, 0.85059, -1.78824
-0.30969, 1.10330, -1.39053, 0.14702, 0.84529, -1.74081, 0.14599, 1.12025, -1.56148, -0.13477, 0.84798, -1.77163
-0.31046, 1.11410, -1.37798, 0.12708, 0.84828, -1.72351, 0.16840, 1.12862, -1.56625, -0.11145, 0.84273, -1.76104
-0.31088, 1.12487, -1.36836, 0.11319, 0.85232, -1.71126, 0.18898, 1.13388, -1.57171, -0.08615, 0.83412, -1.75779
-0.31023, 1.13507, -1.36129, 0.10588, 0.85609, -1.70231, 0.20785, 1.13708, -1.57650, -0.06035, 0.82542, -1.75793
-0.30786, 1.14412, -1.35769, 0.10744, 0.85812, -1.69723, 0.22502, 1.13810, -1.57951, -0.03454, 0.81918, -1.75971
-0.30274, 1.15116, -1.35968, 0.12254, 0.85622, -1.69774, 0.24075, 1.13605, -1.57921, -0.00883, 0.81884, -1.76193
-0.29547, 1.15673, -1.36474, 0.14519, 0.85266, -1.70088, 0.25449, 1.13239, -1.57647, 0.01689, 0.82185, -1.76479
-0.28626, 1.16099, -1.37136, 0.17112, 0.84915, -1.70460, 0.26546, 1.12791, -1.57168, 0.04240, 0.82663, -1.76832
-0.27480, 1.16382, -1.37789, 0.19564, 0.84786, -1.70637, 0.27201, 1.12313, -1.56457, 0.06768, 0.83203, -1.77302
-0.26156, 1.16528, -1.38400, 0.21878, 0.84865, -1.70562, 0.27423, 1.11860, -1.55553, 0.09121, 0.83768, -1.77800
-0.24753, 1.16550, -1.38961, 0.24206, 0.85056, -1.70213, 0.27231, 1.11500, -1.54506, 0.11048, 0.84315, -1.78166
-0.23345, 1.16417, -1.39385, 0.26603, 0.85338, -1.69415, 0.26451, 1.11351, -1.53297, 0.12112, 0.84701, -1.78141
-0.21984, 1.16127, -1.39592, 0.29043, 0.85723, -1.68075, 0.24978, 1.11475, -1.51942, 0.12140, 0.84849, -1.77606
-0.20651, 1.15754, -1.39596, 0.31386, 0.86229, -1.66363, 0.23094, 1.11771, -1.50561, 0.11681, 0.84984, -1.76920
-0.19349, 1.15342, -1.39363, 0.33531, 0.86890, -1.64331, 0.20906, 1.12258, -1.49222, 0.11008, 0.85311, -1.76300
-0.18123, 1.14904, -1.38839, 0.35351, 0.87748, -1.61982, 0.18442, 1.13047, -1.48005, 0.10323, 0.86136, -1.76026
-0.16964, 1.14505, -1.38045, 0.36951, 0.88755, -1.59439, 0.15835, 1.13979, -1.46877, 0.09559, 0.87184, -1.75974
-0.15888, 1.14204, -1.37018, 0.38417, 0.89877, -1.56806, 0.13247, 1.14975, -1.45802, 0.08737, 0.88284, -1.76092
-0.14962, 1.14107, -1.35766, 0.39891, 0.91112, -1.54137, 0.10959, 1.16039, -1.44731, 0.08005, 0.89333, -1.76426
-0.14251, 1.14164, -1.34417, 0.41305, 0.92401, -1.51561, 0.08923, 1.17105, -1.43679, 0.07307, 0.90253, -1.76882
-0.13837, 1.14282, -1.33080, 0.42488, 0.93656, -1.49259, 0.06964, 1.18072, -1.42695, 0.06480, 0.90962, -1.77288
-0.13925, 1.14417, -1.31883, 0.43301, 0.94774, -1.47580, 0.05012, 1.18835, -1.41854, 0.05333, 0.91303, -1.77472
-0.14611, 1.14511, -1.30915, 0.43640, 0.95679, -1.46715, 0.03040, 1.19330, -1.41191, 0.03772, 0.91206, -1.77312
-0.15572, 1.14475, -1.30162, 0.43485, 0.96358, -1.46422, 0.01133, 1.19605, -1.40670, 0.02021, 0.90854, -1.76847
-0.16578, 1.14168, -1.29716, 0.42698, 0.96720, -1.46754, -0.00640, 1.19587, -1.40320, 0.00163, 0.90281, -1.76008
-0.17391, 1.13339, -1.29794, 0.40931, 0.96574, -1.47977, -0.02229, 1.19077, -1.40216, -0.01798, 0.89427, -1.74613
-0.18230, 1.12291, -1.30113, 0.38679, 0.96157, -1.49619, -0.03565, 1.18359, -1.40298, -0.03643, 0.88450, -1.72947
-0.19202, 1.11266, -1.30458, 0.36303, 0.95627, -1.51299, -0.04510, 1.17642, -1.40516, -0.05085, 0.87493, -1.71210
-0.20378, 1.10648, -1.30458, 0.34242, 0.95141, -1.52455, -0.04739, 1.17211, -1.40850, -0.05503, 0.86793, -1.69572
-0.21653, 1.10369, -1.30147, 0.32431, 0.94702, -1.53140, -0.04363, 1.17019, -1.41278, -0.05160, 0.86336, -1.68054
-0.22877, 1.10205, -1.29704, 0.30653, 0.94254, -1.53571, -0.03624, 1.16937, -1.41766, -0.04588, 0.86037, -1.66628
-0.23934, 1.10000, -1.29191, 0.28740, 0.93764, -1.53821, -0.02641, 1.16915, -1.42277, -0.04181, 0.85949, -1.65324
-0.24777, 1.09669, -1.28675, 0.26628, 0.93233, -1.53917, -0.01500, 1.16932, -1.42796, -0.04138, 0.86105, -1.64162
-0.25507, 1.09304, -1.28266, 0.24528, 0.92759, -1.53858, -0.00262, 1.16994, -1.43402, -0.04294, 0.86440, -1.63178
-0.26171, 1.08953, -1.28033, 0.22591, 0.92426, -1.53615, 0.00964, 1.17170, -1.44150, -0.04694, 0.87007, -1.62458
-0.26827, 1.08665, -1.28037, 0.21012, 0.92363, -1.53130, 0.02050, 1.17624, -1.45108, -0.05536, 0.87957, -1.62155
-0.27467, 1.08398, -1.28326, 0.19697, 0.92438, -1.52584, 0.03077, 1.18152, -1.46199, -0.06522, 0.89095, -1.62036
-0.28049, 1.08129, -1.28991, 0.18630, 0.92575, -1.52117, 0.04091, 1.18605, -1.47362, -0.07434, 0.90264, -1.61959
-0.28547, 1.07854, -1.30208, 0.17806, 0.92726, -1.51939, 0.05051, 1.18832, -1.48552, -0.08069, 0.91305, -1.61814
-0.28882, 1.07520, -1.32008, 0.17294, 0.92845, -1.51984, 0.06025, 1.18817, -1.49646, -0.08350, 0.92129, -1.61575
-0.28922, 1.07048, -1.34391, 0.17227, 0.92870, -1.52097, 0.07166, 1.18562, -1.50466, -0.08198, 0.92640, -1.61261
-0.28376, 1.06295, -1.37584, 0.17939, 0.92658, -1.52208, 0.08749, 1.17907, -1.50688, -0.07244, 0.92537, -1.60805
-0.27142, 1.05180, -1.41650, 0.19519, 0.92145, -1.52292, 0.10831, 1.16792, -1.50200, -0.05424, 0.91703, -1.60206
-0.25606, 1.03881, -1.46116, 0.21415, 0.91562, -1.52291, 0.12910, 1.15517, -1.49479, -0.03389, 0.90607, -1.59668
-0.24011, 1.02469, -1.50687, 0.23223, 0.91051, -1.52127, 0.14589, 1.14284, -1.48798, -0.01628, 0.89508, -1.59369
-0.22640, 1.00992, -1.55077, 0.24437, 0.90785, -1.51690, 0.15330, 1.13315, -1.48431, -0.00722, 0.88647, -1.59541
-0.21290, 0.99487, -1.59201, 0.25436, 0.90726, -1.51031, 0.15614, 1.12572, -1.48230, -0.00239, 0.88028, -1.59971
-0.19832, 0.98027, -1.62931, 0.26465, 0.90898, -1.50127, 0.15709, 1.12101, -1.48118, 0.00059, 0.87752, -1.60550
-0.18139, 0.96778, -1.66028, 0.27805, 0.91452, -1.48824, 0.15832, 1.12100, -1.48072, 0.00292, 0.88141, -1.61251
-0.16261, 0.95706, -1.68638, 0.29393, 0.92285, -1.47230, 0.16032, 1.12440, -1.48076, 0.00474, 0.89007, -1.62031
-0.14355, 0.94720, -1.71013, 0.31049, 0.93201, -1.45577, 0.16318, 1.12888, -1.48102, 0.00584, 0.90005, -1.62823
-0.12615, 0.93786, -1.73389, 0.32688, 0.94016, -1.44066, 0.16806, 1.13288, -1.48051, 0.00635, 0.90894, -1.63486
-0.11158, 0.92888, -1.75876, 0.34275, 0.94646, -1.42816, 0.17573, 1.13576, -1.47890, 0.00699, 0.91559, -1.63954
-0.09932, 0.92027, -1.78226, 0.35720, 0.95225, -1.41732, 0.18362, 1.13805, -1.47874, 0.00836, 0.92115, -1.64355
-0.08949, 0.91228, -1.80273, 0.36914, 0.95839, -1.40821, 0.19000, 1.13994, -1.48231, 0.01175, 0.92602, -1.64760
-0.08225, 0.90532, -1.81799, 0.37714, 0.96583, -1.40106, 0.19295, 1.14162, -1.49271, 0.01977, 0.93045, -1.65268
-0.07856, 0.89866, -1.82938, 0.38216, 0.97347, -1.39556, 0.19410, 1.14231, -1.50773, 0.02914, 0.93439, -1.65757
-0.07991, 0.89159, -1.83741, 0.38436, 0.98032, -1.39166, 0.19448, 1.14115, -1.52622, 0.03688, 0.93753, -1.66135
-0.08992, 0.88286, -1.84194, 0.38272, 0.98490, -1.39008, 0.19477, 1.13634, -1.54763, 0.03859, 0.93908, -1.66273
-0.10727, 0.87295, -1.84309, 0.37803, 0.98762, -1.39056, 0.19460, 1.12850, -1.57129, 0.03507, 0.93953, -1.66200
-0.12891, 0.86292, -1.84112, 0.37177, 0.98944, -1.39229, 0.19350, 1.11905, -1.59685, 0.02916, 0.93994, -1.66007
-0.15386, 0.85353, -1.83570, 0.36458, 0.99082, -1.39505, 0.19040, 1.10878, -1.62454, 0.02199, 0.94126, -1.65710
-0.18086, 0.84526, -1.82670, 0.35716, 0.99207, -1.39853, 0.18495, 1.09817, -1.65423, 0.01448, 0.94405, -1.65338
-0.20819, 0.83786, -1.81551, 0.34971, 0.99316, -1.40302, 0.17838, 1.08675, -1.68432, 0.00728, 0.94744, -1.64918
-0.23404, 0.83147, -1.80299, 0.34269, 0.99431, -1.40853, 0.17163, 1.07466, -1.71397, 0.00123, 0.95132, -1.64502
-0.25625, 0.82644, -1.79052, 0.33690, 0.99577, -1.41541, 0.16612, 1.06218, -1.74249, -0.00231, 0.95575, -1.64163
-0.27578, 0.82206, -1.77683, 0.33156, 0.99724, -1.42304, 0.16068, 1.04886, -1.76922, -0.00447, 0.96005, -1.63801
-0.29282, 0.81777, -1.76072, 0.32621, 0.99845, -1.43089, 0.15464, 1.03440, -1.79359, -0.00616, 0.96377, -1.63342
-0.30682, 0.81253, -1.73907, 0.31986, 0.99914, -1.43846, 0.14691, 1.01809, -1.81447, -0.00840, 0.96623, -1.62676
-0.31813, 0.80656, -1.71445, 0.31311, 0.99929, -1.44561, 0.13822, 1.00045, -1.83136, -0.01096, 0.96733, -1.61835
-0.32762, 0.80050, -1.69145, 0.30677, 0.99893, -1.45250, 0.12951, 0.98226, -1.84406, -0.01335, 0.96703, -1.60886
-0.33592, 0.79492, -1.67504, 0.30176, 0.99765, -1.45925, 0.12225, 0.96388, -1.85155, -0.01504, 0.96454, -1.59828
-0.34313, 0.79031, -1.66753, 0.29866, 0.99541, -1.46566, 0.11717, 0.94568, -1.85378, -0.01586, 0.95973, -1.58690
-0.34818, 0.78688, -1.66500, 0.29730, 0.99323, -1.47156, 0.11347, 0.92830, -1.85297, -0.01618, 0.95428, -1.57603
-0.34969, 0.78522, -1.66616, 0.29807, 0.99208, -1.47635, 0.11108, 0.91252, -1.85043, -0.01593, 0.94959, -1.56677
-0.34554, 0.78638, -1.67084, 0.30197, 0.99304, -1.47967, 0.11040, 0.89951, -1.84733, -0.01482, 0.94720, -1.56060
-0.33834, 0.78903, -1.67702, 0.30742, 0.99537, -1.48161, 0.11050, 0.88826, -1.84345, -0.01371, 0.94611, -1.55642
-0.33013, 0.79210, -1.68310, 0.31308, 0.99865, -1.48223, 0.11057, 0.87815, -1.83849, -0.01362, 0.94569, -1.55366
-0.32340, 0.79434, -1.68682, 0.31741, 1.00275, -1.48118, 0.10934, 0.86886, -1.83200, -0.01592, 0.94542, -1.55225
-0.31755, 0.79578, -1.68858, 0.32070, 1.00747, -1.47869, 0.10721, 0.86020, -1.82426, -0.02012, 0.94532, -1.55206
-0.31105, 0.79678, -1.68969, 0.32378, 1.01257, -1.47516, 0.10499, 0.85205, -1.81588, -0.02542, 0.94561, -1.55278
-0.30204, 0.79706, -1.69084, 0.32746, 1.01787, -1.47094, 0.10353, 0.84417, -1.80707, -0.03129, 0.94653, -1.55438
-0.28985, 0.79665, -1.69236, 0.33197, 1.02323, -1.46622, 0.10308, 0.83644, -1.79820, -0.03760, 0.94813, -1.55679
-0.27665, 0.79646, -1.69349, 0.33682, 1.02864, -1.46077, 0.10309, 0.82899, -1.78962, -0.04406, 0.95020, -1.55953
-0.26400, 0.79725, -1.69400, 0.34173, 1.03404, -1.45450, 0.10335, 0.82183, -1.78186, -0.05037, 0.95262, -1.56212
-0.25398, 0.79996, -1.69359, 0.34658, 1.03931, -1.44733, 0.10359, 0.81491, -1.77569, -0.05637, 0.95537, -1.56407
-0.24522, 0.80378, -1.69250, 0.35132, 1.04449, -1.43949, 0.10375, 0.80834, -1.77073, -0.06176, 0.95837, -1.56567
-0.23687, 0.80816, -1.69092, 0.35598, 1.04968, -1.43108, 0.10371, 0.80219, -1.76696, -0.06608, 0.96144, -1.56725
-0.22811, 0.81257, -1.68888, 0.36036, 1.05495, -1.42214, 0.10300, 0.79647, -1.76485, -0.06852, 0.96441, -1.56904
-0.21903, 0.81711, -1.68636, 0.36459, 1.06032, -1.41283, 0.10176, 0.79132, -1.76414, -0.06923, 0.96743, -1.57088
-0.21019, 0.82203, -1.68334, 0.36875, 1.06569, -1.40338, 0.10027, 0.78698, -1.76446, -0.06873, 0.97085, -1.57241
-0.20212, 0.82764, -1.67968, 0.37269, 1.07120, -1.39389, 0.09863, 0.78383, -1.76588, -0.06732, 0.97509, -1.57301
-0.19494, 0.83408, -1.67528, 0.37653, 1.07686, -1.38439, 0.09682, 0.78218, -1.76835, -0.06503, 0.98037, -1.57249
-0.18863, 0.84071, -1.67044, 0.37994, 1.08206, -1.37591, 0.09457, 0.78122, -1.77111, -0.06254, 0.98588, -1.57116
-0.18340, 0.84715, -1.66528, 0.38274, 1.08633, -1.36944, 0.09152, 0.78057, -1.77364, -0.06056, 0.99109, -1.56924
-0.17949, 0.85292, -1.65999, 0.38454, 1.08900, -1.36624, 0.08705, 0.77979, -1.77521, -0.05982, 0.99532, -1.56680
-0.17651, 0.85818, -1.65460, 0.38553, 1.09043, -1.36561, 0.08203, 0.77911, -1.77616, -0.05983, 0.99899, -1.56394
-0.17416, 0.86300, -1.64904, 0.38582, 1.09063, -1.36729, 0.07697, 0.77871, -1.77651, -0.06027, 1.00227, -1.56054
-0.17223, 0.86730, -1.64333, 0.38530, 1.08932, -1.37115, 0.07266, 0.77878, -1.77620, -0.06110, 1.00525, -1.55666
-0.17073, 0.87112, -1.63765, 0.38411, 1.08667, -1.37739, 0.06899, 0.77924, -1.77539, -0.06230, 1.00799, -1.55239
-0.16956, 0.87469, -1.63188, 0.38275, 1.08304, -1.38611, 0.06584, 0.78014, -1.77441, -0.06358, 1.01069, -1.54786
-0.16862, 0.87813, -1.62607, 0.38202, 1.07858, -1.39794, 0.06334, 0.78154, -1.77355, -0.06488, 1.01363, -1.54322
-0.16786, 0.88152, -1.62025, 0.38211, 1.07333, -1.41318, 0.06154, 0.78351, -1.77302, -0.06607, 1.01691, -1.53861
-0.16738, 0.88487, -1.61439, 0.38172, 1.06740, -1.43017, 0.06007, 0.78577, -1.77247, -0.06707, 1.02042, -1.53400
-0.16723, 0.88813, -1.60873, 0.37994, 1.06083, -1.44788, 0.05879, 0.78817, -1.77179, -0.06769, 1.02401, -1.52942
-0.16773, 0.89130, -1.60319, 0.37530, 1.05382, -1.46511, 0.05735, 0.79063, -1.77089, -0.06781, 1.02780, -1.52503
-0.16834, 0.89444, -1.59787, 0.36878, 1.04639, -1.48239, 0.05613, 0.79313, -1.76964, -0.06739, 1.03166, -1.52075
-0.16879, 0.89760, -1.59260, 0.36079, 1.03861, -1.49975, 0.05536, 0.79580, -1.76800, -0.06633, 1.03558, -1.51653
-0.16872, 0.90080, -1.58757, 0.35120, 1.03065, -1.51745, 0.05529, 0.79865, -1.76581, -0.06463, 1.03936, -1.51247
-0.16811, 0.90409, -1.58261, 0.34042, 1.02244, -1.53532, 0.05600, 0.80170, -1.76300, -0.06221, 1.04313, -1.50852
-0.16719, 0.90737, -1.57778, 0.32869, 1.01372, -1.55341, 0.05708, 0.80477, -1.75957, -0.05928, 1.04693, -1.50474
-0.16598, 0.91065, -1.57298, 0.31650, 1.00425, -1.57182, 0.05851, 0.80767, -1.75513, -0.05566, 1.05085, -1.50115
-0.16459, 0.91393, -1.56825, 0.30397, 0.99390, -1.59059, 0.06015, 0.81033, -1.74970, -0.05149, 1.05493, -1.49779
-0.16298, 0.91720, -1.56356, 0.29094, 0.98273, -1.60929, 0.06185, 0.81270, -1.74396, -0.04701, 1.05896, -1.49460
-0.16112, 0.92055, -1.55893, 0.27732, 0.97076, -1.62760, 0.06342, 0.81472, -1.73848, -0.04227, 1.06302, -1.49165
-0.15911, 0.92397, -1.55429, 0.26288, 0.95782, -1.64542, 0.06439, 0.81612, -1.73398, -0.03768, 1.06688, -1.48894
-0.15676, 0.92746, -1.54970, 0.24814, 0.94416, -1.66229, 0.06543, 0.81727, -1.73002, -0.03289, 1.07073, -1.48652
-0.15433, 0.93097, -1.54516, 0.23318, 0.92993, -1.67803, 0.06667, 0.81847, -1.72640, -0.02812, 1.07462, -1.48419
-0.15174, 0.93452, -1.54057, 0.21828, 0.91529, -1.69233, 0.06874, 0.82018, -1.72303, -0.02315, 1.07880, -1.48195
-0.14891, 0.93806, -1.53606, 0.20374, 0.90034, -1.70531, 0.07148, 0.82227, -1.71991, -0.01803, 1.08317, -1.47989
-0.14571, 0.94163, -1.53145, 0.18980, 0.88540, -1.71691, 0.07435, 0.82467, -1.71704, -0.01279, 1.08776, -1.47796
